# NHTSA vPIC decode of every VIN in crash-test-vehicles.csv, retrieved 2026-09-21.
# error_code is vPIC's own: 0 decoded clean, 1 check digit wrong, 400 illegal characters.
# Regenerate with: go run ./tools/corpus vpic
vin,error_code,manufacturer,manufacturer_id,make,model,model_year,vehicle_type,plant_country
JF1SG63683G747127,0,SUBARU CORPORATION,19109,SUBARU,Forester,2003,PASSENGER CAR,JAPAN
JF1SG636X5G750176,0,SUBARU CORPORATION,19109,SUBARU,Forester,2005,PASSENGER CAR,
JF1SG636X5H700274,0,SUBARU CORPORATION,19109,SUBARU,Forester,2005,PASSENGER CAR,
JF1VA1A62L9801577,0,SUBARU CORPORATION,19109,SUBARU,WRX,2020,PASSENGER CAR,JAPAN
JF1VA1A66L9801601,0,SUBARU CORPORATION,19109,SUBARU,WRX,2020,PASSENGER CAR,JAPAN
JF1VA1A68L9800661,0,SUBARU CORPORATION,19109,SUBARU,WRX,2020,PASSENGER CAR,JAPAN
JF1VBAA64N9018163,0,SUBARU CORPORATION,19109,SUBARU,WRX,2022,PASSENGER CAR,JAPAN
JF1VBAB68R9803435,0,SUBARU CORPORATION,19109,SUBARU,WRX,2024,PASSENGER CAR,JAPAN
JF1VBAF60N9017634,0,SUBARU CORPORATION,19109,SUBARU,WRX,2022,PASSENGER CAR,JAPAN
JF1VBAF6XN9015471,0,SUBARU CORPORATION,19109,SUBARU,WRX,2022,PASSENGER CAR,JAPAN
JF1VBAH60R9806496,0,SUBARU CORPORATION,19109,SUBARU,WRX,2024,PASSENGER CAR,JAPAN
JF1ZNAA13E9700447,0,SUBARU CORPORATION,19109,TOYOTA,Scion FR-S,2014,PASSENGER CAR,JAPAN
JF1ZNAA16E9701348,0,SUBARU CORPORATION,19109,TOYOTA,Scion FR-S,2014,PASSENGER CAR,JAPAN
JF1ZNAA18E9701318,0,SUBARU CORPORATION,19109,TOYOTA,Scion FR-S,2014,PASSENGER CAR,JAPAN
JF24AM31FAG703947,"1,5,14,400",SUBARU CORPORATION,19109,SUBARU,,2010,MULTIPURPOSE PASSENGER VEHICLE (MPV),JAPAN
JF2GPACC5E9214850,0,SUBARU CORPORATION,19109,SUBARU,XV CrossTrek,2014,MULTIPURPOSE PASSENGER VEHICLE (MPV),JAPAN
JF2GPACC9E9214236,0,SUBARU CORPORATION,19109,SUBARU,XV CrossTrek,2014,MULTIPURPOSE PASSENGER VEHICLE (MPV),JAPAN
JF2GTAAC3J9210580,0,SUBARU CORPORATION,19109,SUBARU,Crosstrek,2018,MULTIPURPOSE PASSENGER VEHICLE (MPV),JAPAN
JF2GTAAC3JH212058,0,SUBARU CORPORATION,19109,SUBARU,Crosstrek,2018,MULTIPURPOSE PASSENGER VEHICLE (MPV),JAPAN
JF2GUADC5RH231828,0,SUBARU CORPORATION,19109,SUBARU,Crosstrek,2024,MULTIPURPOSE PASSENGER VEHICLE (MPV),JAPAN
JF2SH61619H703050,0,SUBARU CORPORATION,19109,SUBARU,Forester,2009,MULTIPURPOSE PASSENGER VEHICLE (MPV),JAPAN
JF2SH61699H705208,0,SUBARU CORPORATION,19109,SUBARU,Forester,2009,MULTIPURPOSE PASSENGER VEHICLE (MPV),JAPAN
JF2SHABC5BH783384,0,SUBARU CORPORATION,19109,SUBARU,Forester,2011,MULTIPURPOSE PASSENGER VEHICLE (MPV),JAPAN
JF2SHBBC5BH706455,0,SUBARU CORPORATION,19109,SUBARU,Forester,2011,MULTIPURPOSE PASSENGER VEHICLE (MPV),JAPAN
JF2SHBBC7BG708309,0,SUBARU CORPORATION,19109,SUBARU,Forester,2011,MULTIPURPOSE PASSENGER VEHICLE (MPV),JAPAN
JF2SHBBC8BG700171,0,SUBARU CORPORATION,19109,SUBARU,Forester,2011,MULTIPURPOSE PASSENGER VEHICLE (MPV),JAPAN
JF2SHBBCXBG707171,0,SUBARU CORPORATION,19109,SUBARU,Forester,2011,MULTIPURPOSE PASSENGER VEHICLE (MPV),JAPAN
JF2SJAAC1EH466924,0,SUBARU CORPORATION,19109,SUBARU,Forester,2014,MULTIPURPOSE PASSENGER VEHICLE (MPV),JAPAN
JF2SJAAC3EG413602,0,SUBARU CORPORATION,19109,SUBARU,Forester,2014,MULTIPURPOSE PASSENGER VEHICLE (MPV),JAPAN
JF2SJAAC3EG425474,0,SUBARU CORPORATION,19109,SUBARU,Forester,2014,MULTIPURPOSE PASSENGER VEHICLE (MPV),JAPAN
JF2SJADC3EH464572,0,SUBARU CORPORATION,19109,SUBARU,Forester,2014,MULTIPURPOSE PASSENGER VEHICLE (MPV),JAPAN
JF2SJADCXFH816483,0,SUBARU CORPORATION,19109,SUBARU,Forester,2015,MULTIPURPOSE PASSENGER VEHICLE (MPV),JAPAN
JF2SJAEC3EH436916,0,SUBARU CORPORATION,19109,SUBARU,Forester,2014,MULTIPURPOSE PASSENGER VEHICLE (MPV),JAPAN
JF2SKAAC4KH403969,0,SUBARU CORPORATION,19109,SUBARU,Forester,2019,MULTIPURPOSE PASSENGER VEHICLE (MPV),JAPAN
JF2SKACC3KH409372,0,SUBARU CORPORATION,19109,SUBARU,Forester,2019,MULTIPURPOSE PASSENGER VEHICLE (MPV),JAPAN
JF2SKACC7KH409066,0,SUBARU CORPORATION,19109,SUBARU,Forester,2019,MULTIPURPOSE PASSENGER VEHICLE (MPV),JAPAN
JF2SLDAC5SH455190,0,SUBARU CORPORATION,19109,SUBARU,Forester,2025,MULTIPURPOSE PASSENGER VEHICLE (MPV),JAPAN
JF2SLDACXSH452706,0,SUBARU CORPORATION,19109,SUBARU,Forester,2025,MULTIPURPOSE PASSENGER VEHICLE (MPV),JAPAN
JF2SLDACXSH452821,0,SUBARU CORPORATION,19109,SUBARU,Forester,2025,MULTIPURPOSE PASSENGER VEHICLE (MPV),JAPAN
JF4GG61686H050213,0,"FUJI HEAVY INDUSTRIES U.S.A., INC. (C/O SUBARU OF AMERICA)",1075,SAAB,9-2X,2006,PASSENGER CAR,JAPAN
JG1MR08M0FK720029,0,GENERAL MOTORS LLC,984,CHEVROLET,Geo Sprint,1985,PASSENGER CAR,JAPAN
JG1MR2129JK737991,0,GENERAL MOTORS LLC,984,CHEVROLET,Geo Sprint,1988,PASSENGER CAR,JAPAN
JG1MR2152JK731878,0,GENERAL MOTORS LLC,984,CHEVROLET,Geo Sprint,1988,PASSENGER CAR,JAPAN
JG1MR2158JK712414,0,GENERAL MOTORS LLC,984,CHEVROLET,Geo Sprint,1988,PASSENGER CAR,JAPAN
JG1MR3360PK200456,0,GENERAL MOTORS LLC,984,GEO,Metro,1993,PASSENGER CAR,JAPAN
JG1MR3364MK602055,0,GENERAL MOTORS LLC,984,GEO,Metro,1991,PASSENGER CAR,JAPAN
JG1MR336XMK619801,0,GENERAL MOTORS LLC,984,GEO,Metro,1991,PASSENGER CAR,JAPAN
JG1MR6169KK712567,0,GENERAL MOTORS LLC,984,GEO,Metro,1989,PASSENGER CAR,JAPAN
JG1MS2167KK720969,0,GENERAL MOTORS LLC,984,GEO,Metro,1989,PASSENGER CAR,JAPAN
JH4CC2546NC004585,0,"HONDA MOTOR CO., LTD.",987,ACURA,Vigor,1992,PASSENGER CAR,JAPAN
JH4CC2643NC007281,0,"HONDA MOTOR CO., LTD.",987,ACURA,Vigor,1992,PASSENGER CAR,JAPAN
JH4CL95834C020320,0,"HONDA MOTOR CO., LTD.",987,ACURA,TSX,2004,PASSENGER CAR,JAPAN
JH4CL95894C803318,0,"HONDA MOTOR CO., LTD.",987,ACURA,TSX,2004,PASSENGER CAR,JAPAN
JH4CL96844C019837,0,"HONDA MOTOR CO., LTD.",987,ACURA,TSX,2004,PASSENGER CAR,JAPAN
JH4CU26679C003206,0,"HONDA MOTOR CO., LTD.",987,ACURA,TSX,2009,PASSENGER CAR,JAPAN
JH4CU26689C002517,0,"HONDA MOTOR CO., LTD.",987,ACURA,TSX,2009,PASSENGER CAR,JAPAN
JH4DA3349HS010278,0,"HONDA MOTOR CO., LTD.",987,ACURA,Integra,1987,PASSENGER CAR,JAPAN
JH4DA9346LS028006,0,"HONDA MOTOR CO., LTD.",987,ACURA,Integra,1990,PASSENGER CAR,JAPAN
JH4DB1540LS007518,0,"HONDA MOTOR CO., LTD.",987,ACURA,Integra,1990,PASSENGER CAR,JAPAN
JH4DB1542LS014650,0,"HONDA MOTOR CO., LTD.",987,ACURA,Integra,1990,PASSENGER CAR,JAPAN
JH4DB7650SS001954,0,"HONDA MOTOR CO., LTD.",987,ACURA,Integra,1995,PASSENGER CAR,JAPAN
JH4DC4340RS034969,0,"HONDA MOTOR CO., LTD.",987,ACURA,Integra,1994,PASSENGER CAR,JAPAN
JH4DC4346RS008831,0,"HONDA MOTOR CO., LTD.",987,ACURA,Integra,1994,PASSENGER CAR,JAPAN
JH4DC4346SS004705,0,"HONDA MOTOR CO., LTD.",987,ACURA,Integra,1995,PASSENGER CAR,JAPAN
JH4DC4445YS803124,"4,14","HONDA MOTOR CO., LTD.",987,ACURA,,2000,PASSENGER CAR,JAPAN
JH4DC4449YS803269,"4,14","HONDA MOTOR CO., LTD.",987,ACURA,,2000,PASSENGER CAR,JAPAN
JH4DC53802C024788,0,"HONDA MOTOR CO., LTD.",987,ACURA,RSX,2002,PASSENGER CAR,JAPAN
JH4DC53812C032415,0,"HONDA MOTOR CO., LTD.",987,ACURA,RSX,2002,PASSENGER CAR,JAPAN
JH4DC53832C013574,0,"HONDA MOTOR CO., LTD.",987,ACURA,RSX,2002,PASSENGER CAR,JAPAN
JH4KA4544JC012577,0,"HONDA MOTOR CO., LTD.",987,ACURA,Legend,1988,PASSENGER CAR,JAPAN
JH4KA4561JC014515,0,"HONDA MOTOR CO., LTD.",987,ACURA,Legend,1988,PASSENGER CAR,JAPAN
JH4KA4666JC030305,0,"HONDA MOTOR CO., LTD.",987,ACURA,Legend,1988,PASSENGER CAR,JAPAN
JH4KA7530PC001013,0,"HONDA MOTOR CO., LTD.",987,ACURA,Legend,1993,PASSENGER CAR,JAPAN
JH4KA7631PC008325,0,"HONDA MOTOR CO., LTD.",987,ACURA,Legend,1993,PASSENGER CAR,JAPAN
JH4KA7637PC008734,0,"HONDA MOTOR CO., LTD.",987,ACURA,Legend,1993,PASSENGER CAR,JAPAN
JH4KA7664NC005085,0,"HONDA MOTOR CO., LTD.",987,ACURA,Legend,1992,PASSENGER CAR,JAPAN
JH4KA9652XC800027,0,"HONDA MOTOR CO., LTD.",987,ACURA,RL,1999,PASSENGER CAR,JAPAN
JH4KA96542C015470,0,"HONDA MOTOR CO., LTD.",987,ACURA,RL,2002,PASSENGER CAR,JAPAN
JH4KA9655XC001813,0,"HONDA MOTOR CO., LTD.",987,ACURA,RL,1999,PASSENGER CAR,JAPAN
JH4KA9655XC012858,0,"HONDA MOTOR CO., LTD.",987,ACURA,RL,1999,PASSENGER CAR,JAPAN
JH4KA9656XC003280,0,"HONDA MOTOR CO., LTD.",987,ACURA,RL,1999,PASSENGER CAR,JAPAN
JH4KA9656XC004266,0,"HONDA MOTOR CO., LTD.",987,ACURA,RL,1999,PASSENGER CAR,JAPAN
JH4KA9657XC001828,0,"HONDA MOTOR CO., LTD.",987,ACURA,RL,1999,PASSENGER CAR,JAPAN
JH4KA9657XC005054,0,"HONDA MOTOR CO., LTD.",987,ACURA,RL,1999,PASSENGER CAR,JAPAN
JH4KA9657XC800010,0,"HONDA MOTOR CO., LTD.",987,ACURA,RL,1999,PASSENGER CAR,JAPAN
JH4KA966X4C004162,0,"HONDA MOTOR CO., LTD.",987,ACURA,RL,2004,PASSENGER CAR,JAPAN
JH4KB16535C000915,0,"HONDA MOTOR CO., LTD.",987,ACURA,RL,2005,PASSENGER CAR,JAPAN
JH4KB16585C000425,0,"HONDA MOTOR CO., LTD.",987,ACURA,RL,2005,PASSENGER CAR,JAPAN
JH4KC1F51FC001608,0,"HONDA MOTOR CO., LTD.",987,ACURA,RLX,2015,PASSENGER CAR,JAPAN
JH4KC1F56FC001152,0,"HONDA MOTOR CO., LTD.",987,ACURA,RLX,2015,PASSENGER CAR,JAPAN
JH4KC1F98FC000930,0,"HONDA MOTOR CO., LTD.",987,ACURA,RLX,2015,PASSENGER CAR,JAPAN
JH4UA264XTC002134,0,"HONDA MOTOR CO., LTD.",987,ACURA,TL,1996,PASSENGER CAR,JAPAN
JH4UA2658TC008054,0,"HONDA MOTOR CO., LTD.",987,ACURA,TL,1996,PASSENGER CAR,JAPAN
JHLRD17401S006495,0,"HONDA MOTOR CO., LTD.",987,HONDA,CR-V,2001,MULTIPURPOSE PASSENGER VEHICLE (MPV),JAPAN
JHLRD1847WC042264,0,"HONDA MOTOR CO., LTD.",987,HONDA,CR-V,1998,MULTIPURPOSE PASSENGER VEHICLE (MPV),JAPAN
JHLRD1861WC104131,0,"HONDA MOTOR CO., LTD.",987,HONDA,CR-V,1998,MULTIPURPOSE PASSENGER VEHICLE (MPV),JAPAN
JHLRD1863WC033109,0,"HONDA MOTOR CO., LTD.",987,HONDA,CR-V,1998,MULTIPURPOSE PASSENGER VEHICLE (MPV),JAPAN
JHLRD68472C016528,0,"HONDA MOTOR CO., LTD.",987,HONDA,CR-V,2002,MULTIPURPOSE PASSENGER VEHICLE (MPV),JAPAN
JHLRD68535C005331,0,"HONDA MOTOR CO., LTD.",987,HONDA,CR-V,2005,MULTIPURPOSE PASSENGER VEHICLE (MPV),JAPAN
JHLRD68555C011907,0,"HONDA MOTOR CO., LTD.",987,HONDA,CR-V,2005,MULTIPURPOSE PASSENGER VEHICLE (MPV),JAPAN
JHLRD68575C007230,0,"HONDA MOTOR CO., LTD.",987,HONDA,CR-V,2005,MULTIPURPOSE PASSENGER VEHICLE (MPV),JAPAN
JHLRD68575C012542,0,"HONDA MOTOR CO., LTD.",987,HONDA,CR-V,2005,MULTIPURPOSE PASSENGER VEHICLE (MPV),JAPAN
JHLRD77433C801041,0,"HONDA MOTOR CO., LTD.",987,HONDA,CR-V,2003,MULTIPURPOSE PASSENGER VEHICLE (MPV),JAPAN
JHLRD77453C804264,0,"HONDA MOTOR CO., LTD.",987,HONDA,CR-V,2003,MULTIPURPOSE PASSENGER VEHICLE (MPV),JAPAN
JHLRD78472C011609,0,"HONDA MOTOR CO., LTD.",987,HONDA,CR-V,2002,MULTIPURPOSE PASSENGER VEHICLE (MPV),JAPAN
JHLRD784X2C018487,0,"HONDA MOTOR CO., LTD.",987,HONDA,CR-V,2002,MULTIPURPOSE PASSENGER VEHICLE (MPV),JAPAN
JHLRD78872C010012,0,"HONDA MOTOR CO., LTD.",987,HONDA,CR-V,2002,MULTIPURPOSE PASSENGER VEHICLE (MPV),JAPAN
JHLRE38338C036982,0,"HONDA MOTOR CO., LTD.",987,HONDA,CR-V,2008,MULTIPURPOSE PASSENGER VEHICLE (MPV),JAPAN
JHLRE383X8C037496,0,"HONDA MOTOR CO., LTD.",987,HONDA,CR-V,2008,MULTIPURPOSE PASSENGER VEHICLE (MPV),JAPAN
JHLRE3H3XBC004909,0,"HONDA MOTOR CO., LTD.",987,HONDA,CR-V,2011,MULTIPURPOSE PASSENGER VEHICLE (MPV),JAPAN
JHLRE48317C007775,0,"HONDA MOTOR CO., LTD.",987,HONDA,CR-V,2007,MULTIPURPOSE PASSENGER VEHICLE (MPV),JAPAN
JHLRE48377C006436,0,"HONDA MOTOR CO., LTD.",987,HONDA,CR-V,2007,MULTIPURPOSE PASSENGER VEHICLE (MPV),JAPAN
JHLRM3H58CC001142,0,"HONDA MOTOR CO., LTD.",987,HONDA,CR-V,2012,MULTIPURPOSE PASSENGER VEHICLE (MPV),JAPAN
JHLRM4H50CC001089,0,"HONDA MOTOR CO., LTD.",987,HONDA,CR-V,2012,MULTIPURPOSE PASSENGER VEHICLE (MPV),JAPAN
JHMAB5226DC011100,0,"HONDA MOTOR CO., LTD.",987,HONDA,Prelude,1983,PASSENGER CAR,JAPAN
JHMAB5226EC036483,0,"HONDA MOTOR CO., LTD.",987,HONDA,Prelude,1984,PASSENGER CAR,JAPAN
JHMAD5420EC094287,0,"HONDA MOTOR CO., LTD.",987,HONDA,Accord,1984,PASSENGER CAR,JAPAN
JHMAD5421EC091785,0,"HONDA MOTOR CO., LTD.",987,HONDA,Accord,1984,PASSENGER CAR,JAPAN
JHMAD5421EC096310,0,"HONDA MOTOR CO., LTD.",987,HONDA,Accord,1984,PASSENGER CAR,JAPAN
JHMAD5421EC098431,0,"HONDA MOTOR CO., LTD.",987,HONDA,Accord,1984,PASSENGER CAR,JAPAN
JHMAD5422EC102647,0,"HONDA MOTOR CO., LTD.",987,HONDA,Accord,1984,PASSENGER CAR,JAPAN
JHMAD5424EC091778,0,"HONDA MOTOR CO., LTD.",987,HONDA,Accord,1984,PASSENGER CAR,JAPAN
JHMAD5424EC096303,0,"HONDA MOTOR CO., LTD.",987,HONDA,Accord,1984,PASSENGER CAR,JAPAN
JHMAD5424EC096317,0,"HONDA MOTOR CO., LTD.",987,HONDA,Accord,1984,PASSENGER CAR,JAPAN
JHMAD5425EC096309,0,"HONDA MOTOR CO., LTD.",987,HONDA,Accord,1984,PASSENGER CAR,JAPAN
JHMAF3331ES001713,"4,14","HONDA MOTOR CO., LTD.",987,HONDA,,1984,PASSENGER CAR,JAPAN
JHMAG4318E5005369,"1,5,14","HONDA MOTOR CO., LTD.",987,HONDA,,1984,PASSENGER CAR,
JHMAN5522EC000373,"4,14","HONDA MOTOR CO., LTD.",987,HONDA,,1984,PASSENGER CAR,JAPAN
JHMAP11403T001383,0,"HONDA MOTOR CO., LTD.",987,HONDA,S2000,2003,PASSENGER CAR,JAPAN
JHMAP11412T008695,0,"HONDA MOTOR CO., LTD.",987,HONDA,S2000,2002,PASSENGER CAR,JAPAN
JHMBA4121JC041135,0,"HONDA MOTOR CO., LTD.",987,HONDA,Prelude,1988,PASSENGER CAR,JAPAN
JHMBA4211LC003171,0,"HONDA MOTOR CO., LTD.",987,HONDA,Prelude,1990,PASSENGER CAR,JAPAN
JHMBA8149PC800020,0,"HONDA MOTOR CO., LTD.",987,HONDA,Prelude,1993,PASSENGER CAR,JAPAN
JHMBA824XNC003304,0,"HONDA MOTOR CO., LTD.",987,HONDA,Prelude,1992,PASSENGER CAR,JAPAN
JHMBB2166PC000321,0,"HONDA MOTOR CO., LTD.",987,HONDA,Prelude,1993,PASSENGER CAR,JAPAN
JHMCA5362HC060409,0,"HONDA MOTOR CO., LTD.",987,HONDA,Accord,1987,PASSENGER CAR,JAPAN
JHMCA5366HC095583,0,"HONDA MOTOR CO., LTD.",987,HONDA,Accord,1987,PASSENGER CAR,JAPAN
JHMCB7544MC809371,0,"HONDA MOTOR CO., LTD.",987,HONDA,Accord,1991,PASSENGER CAR,JAPAN
JHMCB7549LC087247,0,"HONDA MOTOR CO., LTD.",987,HONDA,Accord,1990,PASSENGER CAR,JAPAN
JHMCB7641NC006744,0,"HONDA MOTOR CO., LTD.",987,HONDA,Accord,1992,PASSENGER CAR,JAPAN
JHMCB7648NC008569,0,"HONDA MOTOR CO., LTD.",987,HONDA,Accord,1992,PASSENGER CAR,JAPAN
JHMCB7657NC011911,0,"HONDA MOTOR CO., LTD.",987,HONDA,Accord,1992,PASSENGER CAR,JAPAN
JHMCB7684PC013757,0,"HONDA MOTOR CO., LTD.",987,HONDA,Accord,1993,PASSENGER CAR,JAPAN
JHMCD5630VC003162,0,"HONDA MOTOR CO., LTD.",987,HONDA,Accord,1997,PASSENGER CAR,JAPAN
JHMCG55481C001185,0,"HONDA MOTOR CO., LTD.",987,HONDA,Accord,2001,PASSENGER CAR,JAPAN
JHMCG665X1C006210,0,"HONDA MOTOR CO., LTD.",987,HONDA,Accord,2001,PASSENGER CAR,JAPAN
JHMCM56784C035259,0,"HONDA MOTOR CO., LTD.",987,HONDA,Accord,2004,PASSENGER CAR,JAPAN
JHMCM56794C035285,0,"HONDA MOTOR CO., LTD.",987,HONDA,Accord,2004,PASSENGER CAR,JAPAN
JHMED3548JS003692,0,"HONDA MOTOR CO., LTD.",987,HONDA,Civic,1988,PASSENGER CAR,JAPAN
JHMED6453JS026017,0,"HONDA MOTOR CO., LTD.",987,HONDA,Civic,1988,PASSENGER CAR,JAPAN
JHMED8361KS008493,0,"HONDA MOTOR CO., LTD.",987,HONDA,Civic,1989,PASSENGER CAR,JAPAN
JHMEG1145PS005815,0,"HONDA MOTOR CO., LTD.",987,HONDA,Civic,1993,PASSENGER CAR,JAPAN
JHMEG8649RS003988,0,"HONDA MOTOR CO., LTD.",987,HONDA,Civic,1994,PASSENGER CAR,JAPAN
JHMEH6160PS800623,0,"HONDA MOTOR CO., LTD.",987,HONDA,Civic,1993,PASSENGER CAR,JAPAN
JHMEJ6527VS005626,0,"HONDA MOTOR CO., LTD.",987,HONDA,Civic,1997,PASSENGER CAR,JAPAN
JHMEJ6527VS008364,0,"HONDA MOTOR CO., LTD.",987,HONDA,Civic,1997,PASSENGER CAR,JAPAN
JHMEJ6623WS000844,0,"HONDA MOTOR CO., LTD.",987,HONDA,Civic,1998,PASSENGER CAR,JAPAN
JHMES95663S018012,0,"HONDA MOTOR CO., LTD.",987,HONDA,Civic,2003,PASSENGER CAR,JAPAN
JHMFB4F21CS004389,0,"HONDA MOTOR CO., LTD.",987,HONDA,Civic,2012,PASSENGER CAR,JAPAN
JHMFB4F23CS002904,0,"HONDA MOTOR CO., LTD.",987,HONDA,Civic,2012,PASSENGER CAR,JAPAN
JHMFB4F25CS002922,0,"HONDA MOTOR CO., LTD.",987,HONDA,Civic,2012,PASSENGER CAR,JAPAN
JHMFB4F28CS002901,0,"HONDA MOTOR CO., LTD.",987,HONDA,Civic,2012,PASSENGER CAR,JAPAN
JHMGD38467S032377,0,"HONDA MOTOR CO., LTD.",987,HONDA,Fit,2007,PASSENGER CAR,JAPAN
JHMGD38657S002305,0,"HONDA MOTOR CO., LTD.",987,HONDA,Fit,2007,PASSENGER CAR,JAPAN
JHMGD38687S000712,0,"HONDA MOTOR CO., LTD.",987,HONDA,Fit,2007,PASSENGER CAR,JAPAN
JHMGE87439S000288,0,"HONDA MOTOR CO., LTD.",987,HONDA,Fit,2009,PASSENGER CAR,JAPAN
JHMGE88299S013642,0,"HONDA MOTOR CO., LTD.",987,HONDA,Fit,2009,PASSENGER CAR,JAPAN
JHMGE8G38CC004331,0,"HONDA MOTOR CO., LTD.",987,HONDA,Fit,2012,PASSENGER CAR,JAPAN
JHMGE8H31CC005089,0,"HONDA MOTOR CO., LTD.",987,HONDA,Fit,2012,PASSENGER CAR,JAPAN
JHMGE8H36CC004990,0,"HONDA MOTOR CO., LTD.",987,HONDA,Fit,2012,PASSENGER CAR,JAPAN
JHMGK5H50GX007682,0,"HONDA MOTOR CO., LTD.",987,HONDA,Fit,2016,PASSENGER CAR,JAPAN
JHMGK5H52GX007683,0,"HONDA MOTOR CO., LTD.",987,HONDA,Fit,2016,PASSENGER CAR,JAPAN
JHMGK5H54GX005711,0,"HONDA MOTOR CO., LTD.",987,HONDA,Fit,2016,PASSENGER CAR,JAPAN
JHMGK5H55GX003871,0,"HONDA MOTOR CO., LTD.",987,HONDA,Fit,2016,PASSENGER CAR,JAPAN
JHMGK5H5XGX004174,0,"HONDA MOTOR CO., LTD.",987,HONDA,Fit,2016,PASSENGER CAR,JAPAN
JHMRA1840SC000937,0,"HONDA MOTOR CO., LTD.",987,HONDA,Odyssey,1995,PASSENGER CAR,JAPAN
JHMRA1872SC000867,0,"HONDA MOTOR CO., LTD.",987,HONDA,Odyssey,1995,PASSENGER CAR,JAPAN
JHMRA3866WC001111,0,"HONDA MOTOR CO., LTD.",987,HONDA,Odyssey,1998,PASSENGER CAR,JAPAN
JHMSL4316BS005141,0,"HONDA MOTOR CO., LTD.",987,HONDA,Civic,1981,PASSENGER CAR,JAPAN
JHMSL4316BS025390,0,"HONDA MOTOR CO., LTD.",987,HONDA,Civic,1981,PASSENGER CAR,JAPAN
JHMSL5321BS000590,0,"HONDA MOTOR CO., LTD.",987,HONDA,Civic,1981,PASSENGER CAR,JAPAN
JHMST5431BS005912,0,"HONDA MOTOR CO., LTD.",987,HONDA,Civic,1981,PASSENGER CAR,JAPAN
JHMST5434BS037494,0,"HONDA MOTOR CO., LTD.",987,HONDA,Civic,1981,PASSENGER CAR,JAPAN
JHMST5439BS001669,0,"HONDA MOTOR CO., LTD.",987,HONDA,Civic,1981,PASSENGER CAR,JAPAN
JHMST5439CS021860,0,"HONDA MOTOR CO., LTD.",987,HONDA,Civic,1982,PASSENGER CAR,JAPAN
JHMST5439CS026072,0,"HONDA MOTOR CO., LTD.",987,HONDA,Civic,1982,PASSENGER CAR,JAPAN
JHMSZ5424DC185079,0,"HONDA MOTOR CO., LTD.",987,HONDA,Accord,1983,PASSENGER CAR,JAPAN
JHMSZ5425CC015800,0,"HONDA MOTOR CO., LTD.",987,HONDA,Accord,1982,PASSENGER CAR,JAPAN
JHMSZ5427CC015801,0,"HONDA MOTOR CO., LTD.",987,HONDA,Accord,1982,PASSENGER CAR,JAPAN
JHMZE13571T000257,0,"HONDA MOTOR CO., LTD.",987,HONDA,Insight,2001,PASSENGER CAR,JAPAN
JHMZE1373YT000333,0,"HONDA MOTOR CO., LTD.",987,HONDA,Insight,2000,PASSENGER CAR,JAPAN
JHMZE2H50AS003070,0,"HONDA MOTOR CO., LTD.",987,HONDA,Insight,2010,PASSENGER CAR,JAPAN
JHMZE2H52AS001353,0,"HONDA MOTOR CO., LTD.",987,HONDA,Insight,2010,PASSENGER CAR,JAPAN
JHMZE2H57AS003650,0,"HONDA MOTOR CO., LTD.",987,HONDA,Insight,2010,PASSENGER CAR,JAPAN
JHMZE2H58A5013801,"1,4,14","HONDA MOTOR CO., LTD.",987,HONDA,Insight,2010,PASSENGER CAR,
JHMZE2H58AS013801,0,"HONDA MOTOR CO., LTD.",987,HONDA,Insight,2010,PASSENGER CAR,JAPAN
JHMZE2H59AS003276,0,"HONDA MOTOR CO., LTD.",987,HONDA,Insight,2010,PASSENGER CAR,JAPAN
JHMZE2H74AS003249,0,"HONDA MOTOR CO., LTD.",987,HONDA,Insight,2010,PASSENGER CAR,JAPAN
JHMZF1D41BS000412,0,"HONDA MOTOR CO., LTD.",987,HONDA,CR-Z,2011,PASSENGER CAR,JAPAN
JHMZF1D47CS000870,0,"HONDA MOTOR CO., LTD.",987,HONDA,CR-Z,2012,PASSENGER CAR,JAPAN
JHMZF1D66BS001461,0,"HONDA MOTOR CO., LTD.",987,HONDA,CR-Z,2011,PASSENGER CAR,JAPAN
JHMZF1D68BS002868,0,"HONDA MOTOR CO., LTD.",987,HONDA,CR-Z,2011,PASSENGER CAR,JAPAN
JJ3CC54N3KZ020439,0,MITSUBISHI MOTORS CORPORATION (MMC),1052,CHRYSLER,Conquest,1989,PASSENGER CAR,JAPAN
JM1BA1410S0102786,0,MAZDA MOTOR CORPORATION,1041,MAZDA,Protege,1995,PASSENGER CAR,
JM1BA1419S0101460,0,MAZDA MOTOR CORPORATION,1041,MAZDA,Protege,1995,PASSENGER CAR,
JM1BA1419S0118047,0,MAZDA MOTOR CORPORATION,1041,MAZDA,Protege,1995,PASSENGER CAR,
JM1BC1413V0103946,0,MAZDA MOTOR CORPORATION,1041,MAZDA,Protege,1997,PASSENGER CAR,
JM1BD2416B0500372,0,MAZDA MOTOR CORPORATION,1041,MAZDA,GLC,1981,PASSENGER CAR,JAPAN
JM1BD2416B0500386,0,MAZDA MOTOR CORPORATION,1041,MAZDA,GLC,1981,PASSENGER CAR,JAPAN
JM1BD241XB0506773,0,MAZDA MOTOR CORPORATION,1041,MAZDA,GLC,1981,PASSENGER CAR,JAPAN
JM1BF2328G0162582,0,MAZDA MOTOR CORPORATION,1041,MAZDA,323,1986,PASSENGER CAR,JAPAN
